train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
-0.05790376663208008,0.04403352364897728,-0.12266397476196289,0.04763055965304375,0.034710872918367386,-0.010277727618813515,0.039468247443437576,0.01776190847158432,-0.0195876844227314,-0.0025939750485122204,-0.06797635555267334,-0.09413852542638779,-0.013868038542568684,0.14902906119823456,0.16987024247646332,0.05450158193707466,0.04174022376537323,0.027807826176285744,0.03344643488526344,-0.10222963988780975,0.032420266419649124,-0.13658514618873596,-0.06969090551137924,0.0552532784640789,0.05453687161207199,-0.03819703310728073,-0.02355647087097168
-0.04978799819946289,0.048055484890937805,-0.13327550888061523,0.04813762754201889,0.04354351386427879,-0.021433763206005096,-0.006625648587942123,0.026313694193959236,-0.06832276284694672,-0.014084676280617714,-0.012860932387411594,-0.08565769344568253,0.018567878752946854,0.11633364111185074,0.061930764466524124,0.01922079734504223,-0.02530740201473236,0.02022152952849865,0.08846250921487808,-0.04060295224189758,0.22576427459716797,-0.09792614728212357,0.043412044644355774,0.04892481490969658,0.12133803963661194,-0.0061106146313250065,0.018713276833295822
-0.04464006423950195,0.04244925081729889,-0.13776540756225586,0.04963657632470131,0.09786392003297806,-0.027787765488028526,0.0583723820745945,0.011139439418911934,-0.1063304916024208,-0.021502181887626648,0.012898094952106476,-0.06952236592769623,0.08782549202442169,0.07418641448020935,0.04264640435576439,-0.022871771827340126,-0.08451753854751587,0.032581131905317307,0.1283533126115799,0.05049775913357735,0.20459946990013123,-0.030981890857219696,0.046273015439510345,0.04676426202058792,0.08833429217338562,0.024828128516674042,0.04306912422180176
-0.029139995574951172,0.0327996127307415,-0.12388420104980469,0.06360731273889542,0.11332906037569046,-0.04683483764529228,0.0945797935128212,-0.0022324391175061464,-0.13302454352378845,-0.0537666454911232,-0.11367731541395187,-0.04211624339222908,0.028168171644210815,0.07498721778392792,0.026241065934300423,-0.05538128688931465,-0.14005155861377716,0.05408398061990738,0.13204649090766907,0.1577044576406479,0.2641738951206207,0.0301143117249012,0.06029494106769562,0.04143711179494858,0.0004275776445865631,0.006162712350487709,-0.018642567098140717
-0.012108802795410156,0.02889236994087696,-0.08518600463867188,0.063739113509655,0.11196299642324448,-0.06353211402893066,0.06718447059392929,-0.03788898140192032,-0.10706589370965958,-0.08171090483665466,-0.1068156287074089,-0.007763216737657785,0.0666603147983551,0.06758241355419159,-0.016038555651903152,-0.07877232879400253,-0.17011243104934692,0.07719460129737854,0.12495958805084229,0.2240733504295349,0.29026341438293457,0.06280148029327393,0.08022461831569672,0.03671244904398918,0.015655649825930595,-0.0021544641349464655,-0.007725070230662823
0.003584064543247223,0.025159737095236778,-0.052153587341308594,0.05896236002445221,0.09149778634309769,-0.07388803362846375,0.038965605199337006,-0.06637783348560333,-0.058549899607896805,-0.09111338108778,-0.11776041984558105,0.01157095842063427,-0.02874569594860077,0.058075908571481705,0.06521192193031311,-0.08666064590215683,-0.1347481906414032,0.08426585793495178,0.06761756539344788,0.2124076783657074,0.15550163388252258,0.04106063023209572,-0.016558388248085976,-0.02238105610013008,-0.09560179710388184,-0.02185891941189766,-0.04683848097920418
0.012250162661075592,0.01117649581283331,-0.004022121429443359,0.0766744390130043,0.007135193794965744,-0.07969608157873154,-0.020293133333325386,-0.08053025603294373,-0.010267907753586769,-0.10746228694915771,-0.20804570615291595,0.011010612361133099,-0.04537102207541466,0.08948349952697754,0.1653965562582016,-0.05227859690785408,-0.0064967237412929535,0.07267087697982788,-0.034513913094997406,0.1410071849822998,0.03766147047281265,0.032029543071985245,-0.048335835337638855,-0.04940072447061539,-0.15255515277385712,-0.057463157922029495,-0.1120416596531868
0.015863101929426193,0.03920591250061989,0.06353231519460678,0.054320964962244034,0.06507305055856705,-0.07423893362283707,0.05242549628019333,-0.055170148611068726,0.01617908850312233,-0.1353226602077484,-0.04255012422800064,0.006094340700656176,0.1436888724565506,0.10961329191923141,0.048904452472925186,-0.035387687385082245,-0.1529214084148407,0.056430328637361526,-0.011351464316248894,0.07927954196929932,0.14003904163837433,0.0007255251985043287,0.029528489336371422,-0.09731467813253403,-0.060121823102235794,-0.06200353428721428,0.07594646513462067
0.020345939323306084,0.07807217538356781,0.11258798092603683,0.009362847544252872,0.06608887761831284,-0.06208834797143936,0.049491044133901596,-0.006793331354856491,0.03522481396794319,-0.12494507431983948,0.09134825319051743,0.04508202522993088,0.2629517614841461,0.10175775736570358,-0.020742882043123245,-0.05005025118589401,-0.18747124075889587,0.04950489476323128,0.02778784930706024,0.05935748666524887,0.10163918137550354,-0.010203917510807514,0.028240608051419258,-0.09040512889623642,0.025132562965154648,-0.03149126097559929,0.1344326287508011
0.03549455478787422,0.09726234525442123,0.14161251485347748,-0.009540975093841553,0.009457134641706944,-0.06462552398443222,-0.03388069570064545,-0.01023672241717577,0.012023821473121643,-0.11598894745111465,0.028828613460063934,0.048018764704465866,0.301661878824234,0.043287619948387146,-0.10626654326915741,-0.06973738223314285,-0.18052691221237183,0.03465051203966141,-0.021794190630316734,0.07696586102247238,0.19142666459083557,0.012937198393046856,0.09858366847038269,-0.058432213962078094,0.07316863536834717,-0.017365261912345886,0.005422166548669338
0.06615345925092697,0.10745389014482498,0.1540856659412384,-0.04894835501909256,-0.00949572678655386,-0.08421081304550171,-0.0005433498881757259,-0.010359586216509342,0.01921517215669155,-0.07574716210365295,0.07471271604299545,0.058521684259176254,0.3502563536167145,-0.0035497944336384535,-0.16662076115608215,-0.10851842910051346,-0.15221071243286133,0.014279925264418125,0.013645202852785587,0.09487377852201462,0.15012016892433167,0.060202162712812424,0.09910528361797333,-0.046409714967012405,0.11685234308242798,-0.05457685887813568,-0.011218233965337276
